user_id,install_time,name,age,country,goal,onboarding_level,plan_on_study_time,is_premium
94db811e-7533-4a35-b48d-45dd743c0b14,2026-05-06 05:28:51,Barbara,50,DE,Хобби,Advanced,5,0
0a92b0bc-e6e0-4b03-a6b5-e8e7567f54e8,2026-04-24 14:25:51,Christopher,21,RU,Для работы,Intermediate,90,0
a48340f7-7f31-4df8-b11e-781464582df7,2026-05-09 20:44:51,Alexis,40,ES,Хобби,Advanced,20,0
c8956177-ebf0-44fd-872b-f8b5ce906846,2026-04-20 11:11:51,Melissa,25,ES,Хобби,Advanced,45,0
b477a242-b88d-4163-bea2-4b30067bceb2,2026-04-17 23:04:51,Joann,25,RU,Хобби,Beginner,45,0
775f1c21-2394-4f55-9385-15edaff1ccae,2026-04-27 18:17:51,Shannon,16,FR,Для учебы,Beginner,5,0
d8fd60b2-e80d-4582-acc8-019ee85dcfb4,2026-05-15 22:05:51,Julie,21,FR,Для работы,Elementary,15,0
d83e19fe-5f6f-4cbb-bfbf-5a8be8c8e2ba,2026-04-27 11:04:51,Rachael,30,ES,Для работы,Intermediate,45,0
d528564b-0761-4027-b59c-0672b49f8ed7,2026-04-30 09:58:51,Bryan,47,DE,Хобби,Elementary,20,0
112eab01-e888-457c-a6d3-a49e3a7ff8f6,2026-05-24 05:37:51,Elizabeth,39,RU,Хобби,Advanced,10,0
e35c6559-b32a-4108-b4f4-1e6e6815199f,2026-05-13 09:07:51,Donald,45,DE,Для путешествий,Advanced,15,0
7fff5bfb-48e3-4cfc-ac75-5f675af57ba1,2026-04-01 09:55:51,Deanna,33,FR,Для путешествий,Intermediate,10,0
3a1f5e7d-73cc-45fa-9016-3b1a6904f4aa,2026-05-03 13:13:51,Randy,34,IT,Для учебы,Elementary,20,0
e0c0cd93-29ac-4efc-a08f-85d81c81a55b,2026-03-10 00:59:51,John,31,DE,Для путешествий,Beginner,45,0
465ccb58-4af6-4307-a3b1-dbad3f7fa1e8,2026-04-07 05:28:51,James,38,FR,Для учебы,Beginner,60,0
42536b04-391b-442d-8994-e966552c5c9f,2026-05-12 14:50:51,Daniel,46,BR,Хобби,Intermediate,30,0
bfacb902-42ea-4e38-a643-cbcfecee9d3a,2026-04-06 09:45:51,Thomas,38,DE,Для работы,Intermediate,120,0
dafd45bf-f6fa-4b82-939e-9e7e1ead18e0,2026-05-01 15:30:51,Jacqueline,55,BR,Для работы,Intermediate,10,0
9f6e4901-b2e6-412c-8de2-6937c627b9c4,2026-03-19 20:46:51,Heather,31,RU,Для путешествий,Beginner,10,0
bf360a5e-c190-44d0-87c6-dffaa715b51b,2026-03-09 02:51:51,Timothy,17,RU,Для путешествий,Elementary,60,0
00857c12-c5e0-4f1c-a01c-0c0d65ad3b7e,2026-04-30 12:37:51,David,50,US,Для работы,Intermediate,45,0
1da1b712-3ef9-47e1-924d-3cc87f35f940,2026-03-15 08:01:51,Jessica,43,DE,Для работы,Advanced,60,1
5d4e42a7-fb7b-4c7c-a66b-b93c4874d723,2026-03-29 21:04:51,Jonathan,46,BR,Для путешествий,Advanced,120,0
8c7426a3-5cd8-4cee-9c5b-16189ef4fa07,2026-04-28 01:34:51,Cheryl,18,RU,Хобби,Intermediate,10,0
d00aa2b0-d4e8-4883-944d-9cac2ea1c6d2,2026-04-19 12:52:51,Christopher,33,IT,Для учебы,Beginner,5,0
a826b507-d1f1-4f24-b418-5e58ac8aff3c,2026-04-23 21:48:51,Michelle,49,IT,Для работы,Advanced,60,0
75d706a2-edc1-41ff-b95d-8266eb844528,2026-04-06 21:28:51,Mary,35,DE,Для путешествий,Elementary,10,0
9a8e0cde-f8ff-459a-a5ca-3dbbbc9e99d4,2026-05-26 06:07:51,Ashley,31,DE,Для работы,Beginner,5,0
5b1fdf0d-6c06-44a3-8c60-1a0ff3fdb73f,2026-05-22 04:15:51,Lance,19,BR,Для работы,Intermediate,10,0
343d015c-9639-4d67-8633-a6fc19d6a2da,2026-04-09 14:01:51,Robert,26,DE,Для путешествий,Beginner,60,1
24c5ff1b-e89f-4b11-9c17-dae2753d30c2,2026-03-25 11:07:51,Charles,18,FR,Для работы,Elementary,60,0
0a3b1632-9f55-4b99-b4b8-1fd83e0f5462,2026-03-18 05:45:51,Jason,33,IT,Для работы,Beginner,10,0
198b2f34-7ef8-4014-8802-63ce86df8077,2026-05-17 02:38:51,Bonnie,45,RU,Для учебы,Elementary,90,0
6d89b260-429c-4b4e-b751-c0156d055a85,2026-04-15 22:15:51,Daniel,22,BR,Для путешествий,Intermediate,5,0
f7d8f74e-9380-4f5a-b532-608030002515,2026-04-02 10:57:51,Marilyn,32,DE,Для работы,Intermediate,90,0
e84aeaa9-7a34-4978-bb7c-d36ddb34419a,2026-04-30 10:48:51,Sandra,51,BR,Для учебы,Elementary,15,0
d04f2210-0cf1-4eea-9683-c3847a2ae793,2026-05-03 15:56:51,Thomas,30,US,Для работы,Intermediate,90,0
a0ba300d-f3d4-4ee4-b000-6873fa4f1ca5,2026-04-18 04:52:51,Shannon,18,FR,Хобби,Intermediate,10,0
6dd98762-b82a-438a-8875-67a4113e7eaa,2026-04-23 13:06:51,Ashley,41,BR,Для работы,Advanced,10,0
868f968a-a931-434f-9857-ad86fd50e1c3,2026-03-13 00:59:51,Michael,31,RU,Для работы,Intermediate,5,0
cae8a04f-cab2-4b54-b897-e46f39985d01,2026-04-10 11:09:51,Stacy,34,BR,Для путешествий,Beginner,10,0
7df51e36-b87b-4b49-a422-463fed815bbe,2026-03-21 11:54:51,Carlos,35,DE,Для работы,Advanced,90,0
fd5fdb74-db87-489d-9a8c-2caa42faefa9,2026-04-03 18:46:51,Christy,22,FR,Для работы,Elementary,30,0
6a30c7c5-6609-4fa2-9e8d-13e2dd300c39,2026-03-20 09:06:51,Melinda,55,RU,Для работы,Beginner,5,0
fdfa795e-0f82-4130-9b5f-8f62c850cc13,2026-04-08 05:33:51,Jennifer,23,US,Хобби,Advanced,60,0
1eb2760a-536a-44fe-ba2c-3dfabae3e661,2026-05-13 03:26:51,Jessica,47,IT,Для учебы,Advanced,30,0
3f6e24f5-1e0e-4e26-9375-a360748fac32,2026-03-04 13:10:51,Shaun,33,FR,Для работы,Elementary,5,0
31a563ae-53bc-4177-bff8-540ff64e6b72,2026-04-03 14:20:51,Vickie,36,RU,Для учебы,Intermediate,20,0
4abce8b1-8f9d-48a0-955e-09d7fe16ed81,2026-03-09 04:45:51,Linda,36,RU,Для работы,Beginner,20,1
5c778228-d8ac-4121-a929-6948d7eb1cb1,2026-04-05 20:31:51,Erica,29,FR,Хобби,Elementary,120,0
d260a66e-abef-4d0d-8a9a-de3814411c05,2026-05-23 10:28:51,Christine,50,ES,Хобби,Beginner,120,0
e53d02bf-08ba-4ba9-a82a-1c4ce72d43db,2026-04-17 03:52:51,Kevin,49,FR,Для работы,Beginner,20,0
4cb75d69-7400-4415-a567-3975c53c2ee2,2026-04-27 21:55:51,Adam,35,ES,Для учебы,Advanced,20,0
226edcd0-f170-4ea2-ba03-da62d7ef2a15,2026-05-12 22:28:51,David,45,RU,Для путешествий,Intermediate,60,0
16d6f181-8857-4250-adaa-cb44b226e8e1,2026-05-22 12:45:51,Jamie,49,IT,Для учебы,Beginner,120,0
f8152a2d-1918-42c7-96ec-bf9661b667d5,2026-03-06 22:36:51,Jessica,53,US,Для работы,Beginner,60,0
df515a5b-a1fa-46b5-b737-c54cd7a8c141,2026-04-05 11:40:51,Jenna,53,US,Хобби,Beginner,90,0
8fdc4342-3686-4910-96cf-21b61e05481b,2026-04-10 09:12:51,Carla,25,RU,Для путешествий,Intermediate,10,0
8e6b1aca-07d3-4755-9199-186475a9753d,2026-03-31 16:49:51,Jason,52,DE,Хобби,Elementary,20,0
69799f48-d5e4-42f9-ba6a-f3994ce5c1c4,2026-05-02 04:35:51,Travis,26,FR,Хобби,Advanced,120,0
326834fc-cd4d-4ec7-b694-a08c1616ed66,2026-06-01 08:11:51,Tamara,33,US,Хобби,Elementary,90,0
3b35937a-3c2f-4c66-b8f3-f35c08fcccbc,2026-05-12 20:59:51,Brandy,42,FR,Хобби,Intermediate,5,0
b5989573-2c58-4441-a44b-8213b37d5b71,2026-03-10 15:49:51,Jason,40,FR,Для учебы,Elementary,15,0
411800af-df42-447c-83e1-56eec72a92d9,2026-05-15 10:02:51,Deborah,45,FR,Для работы,Beginner,90,0
43531c7f-c941-4284-ae08-c506d000a61a,2026-05-24 19:52:51,Barbara,37,IT,Для работы,Elementary,30,0
c1049ea8-a5a8-4b41-babe-2b4443b0e0f1,2026-04-19 02:18:51,Michael,48,US,Для учебы,Beginner,15,0
1e5724ea-62f4-4daa-9cbf-4f1a0ac50f79,2026-04-17 12:58:51,Deanna,17,RU,Для учебы,Beginner,60,1
9b4cee27-3006-4c1a-8438-b9a34c79fcf4,2026-05-24 21:44:51,Mary,33,FR,Хобби,Intermediate,20,1
8d89401f-9dbb-4d60-9024-a7619e4b780a,2026-03-10 12:28:51,Caleb,24,DE,Хобби,Beginner,15,0
fda08eac-59c3-414f-a717-3a34fcc314d4,2026-05-09 05:11:51,Sean,48,IT,Для работы,Intermediate,90,0
11fb5cd5-9375-4b72-85fc-a8044ab247df,2026-05-26 17:15:51,Austin,32,BR,Для путешествий,Beginner,120,0
d5efd880-fb57-4f20-83ea-f9fb28436eeb,2026-05-17 16:26:51,Lisa,48,US,Для учебы,Advanced,90,0
31436877-25b4-40fb-9252-51659eb3055e,2026-03-18 12:52:51,Angelica,47,FR,Для путешествий,Intermediate,10,0
8c96866c-1d88-4e14-aa68-d2f8a1adbd01,2026-03-21 13:28:51,Christine,40,US,Для учебы,Beginner,60,0
e3371d42-8567-400b-861b-d9eff56d0500,2026-03-28 03:55:51,Jennifer,27,BR,Хобби,Beginner,45,0
558bc7c3-0a6f-4a9e-8aaf-fe69d17079dc,2026-04-03 12:03:51,Timothy,26,FR,Для работы,Beginner,10,0
a50b5903-4e90-4519-a94d-e16f8595a077,2026-04-06 18:08:51,James,22,IT,Для учебы,Intermediate,20,0
1078d389-cd80-4994-9c8b-3e293695b6b4,2026-03-16 09:46:51,Alexander,22,US,Для путешествий,Intermediate,30,0
2e88a787-0a19-4814-96ea-a1b8d5065fdf,2026-05-18 21:09:51,Michael,19,IT,Хобби,Advanced,10,1
763d8cff-61cd-48d7-8b88-75cd09eb37c0,2026-04-01 09:19:51,Lindsay,32,DE,Для учебы,Advanced,90,0
9a47802e-4c39-4ef1-94ea-6970ea9dacdb,2026-05-11 10:39:51,Erika,44,DE,Хобби,Beginner,10,0
a2a536ce-3326-47f3-b628-e23ada1c544c,2026-04-18 11:50:51,Gregory,16,US,Хобби,Advanced,60,0
729c0795-78ef-4970-ae38-acdf1a2416fb,2026-03-22 08:59:51,Phillip,21,US,Для путешествий,Advanced,45,0
00c42f6d-8391-483c-a07e-abf9cab2ee88,2026-05-27 18:47:51,Michelle,48,ES,Для работы,Intermediate,20,1
6daa32c8-b8fb-495f-b4b9-1fec4e519666,2026-05-18 07:06:51,Benjamin,39,DE,Для работы,Elementary,5,0
8900adf1-159b-4482-8fc1-57fc172b17f8,2026-03-07 13:29:51,Heather,47,ES,Для путешествий,Elementary,10,0
195e5dca-3b58-4c08-8193-48b10ad1a759,2026-04-28 09:20:51,Michelle,39,BR,Хобби,Advanced,10,0
dea19e0e-6f69-4771-9f5b-0a7bbd266f92,2026-03-06 22:24:51,Eric,44,BR,Для путешествий,Elementary,120,0
e3330e3b-e4a2-4ba0-a526-d100face0f60,2026-03-26 06:54:51,Diana,30,DE,Для работы,Elementary,45,0
5cdc03e0-a60a-4502-9d9c-caaa57a21fe8,2026-03-21 20:35:51,Dan,38,US,Для путешествий,Elementary,5,0
ccd698c0-d921-4c75-8c51-2ddecfb111dd,2026-04-04 09:27:51,Jonathan,16,IT,Для учебы,Intermediate,20,0
b3c4f093-79bd-4a9a-b90b-1a9aac6c3891,2026-04-03 16:15:51,Shannon,18,DE,Для учебы,Elementary,20,1
ff0b0042-2ed5-4c7e-aa80-9f06bfd01228,2026-03-18 05:20:51,Daniel,35,DE,Для путешествий,Advanced,5,1
33eb53c2-bd84-4300-94fb-dcf623e47158,2026-03-31 21:34:51,David,49,DE,Для путешествий,Elementary,20,1
036e6896-c16a-4058-b700-8db816a574e2,2026-05-15 07:39:51,Roberto,19,RU,Для учебы,Beginner,120,0
39cde7f9-87be-4ce9-a452-fe3ed8cdad17,2026-04-12 04:27:51,Daniel,29,ES,Для путешествий,Intermediate,20,0
835612de-0bd9-4713-a549-dfccfde3021e,2026-05-29 08:55:51,Rebecca,46,IT,Хобби,Advanced,45,0
b915cc91-cc48-44e4-a949-77d5e225df40,2026-05-18 20:18:51,Melissa,26,RU,Для учебы,Elementary,90,0
81a84be1-b5c3-4298-a515-7ebaab9ba00c,2026-04-29 17:56:51,Colleen,54,US,Для учебы,Intermediate,90,1
68ecc285-1e77-4de9-8b25-04ac84755e1a,2026-05-23 21:25:51,Keith,33,US,Для работы,Advanced,20,0
7f67855a-b6ee-4f10-9aa2-fb653f79da3c,2026-05-17 03:05:51,Robert,27,DE,Хобби,Elementary,30,1
39005041-a0e8-41b4-9661-6608eca503b6,2026-03-25 19:47:51,Christopher,28,IT,Для путешествий,Elementary,120,0
b56b987f-643d-4e4b-a096-28921ecc347f,2026-05-26 21:39:51,David,20,RU,Хобби,Advanced,10,0
6f461519-ad31-4a4e-9ae4-f3498c6e83f0,2026-05-29 17:48:51,Tristan,50,FR,Для путешествий,Advanced,20,1
1800a773-d921-461d-93b1-b1ee206440c8,2026-04-09 05:52:51,John,34,US,Хобби,Advanced,45,0
b6c5db75-8566-4dbc-85b6-52234edb97d3,2026-03-30 08:03:51,Brian,16,FR,Для работы,Intermediate,60,0
26b6f7b6-7437-4ba5-bb38-e12f21191387,2026-05-11 12:24:51,Thomas,17,RU,Для учебы,Intermediate,20,1
92f351f2-d3a0-4ddd-a4ab-1c33c608d0bc,2026-05-03 16:50:51,Marco,28,ES,Для работы,Advanced,90,0
6e0f6c43-c1eb-4da4-a1fc-c2b9516b708b,2026-04-17 23:58:51,Christian,50,FR,Для путешествий,Elementary,60,0
2f756731-9e1a-479d-8e49-1f4c73452476,2026-05-19 12:01:51,Thomas,20,ES,Для путешествий,Intermediate,15,0
6278bcf0-2d64-4039-99dd-eadbc78a6936,2026-05-28 18:36:51,Laura,29,RU,Для работы,Intermediate,30,0
c8ae72e5-2f8d-4512-a71b-66d2babd0015,2026-03-14 03:18:51,Robert,40,FR,Для путешествий,Intermediate,60,0
b0a78f3c-d230-4363-b374-63c691566e44,2026-04-18 10:55:51,Jeremy,54,ES,Хобби,Intermediate,120,1
37061de0-f420-41a0-b1b3-4fe3f91bbc18,2026-04-15 17:26:51,Theresa,28,DE,Для учебы,Beginner,10,0
97529f2a-44ba-46c9-9a0b-b66ce9b0ef1c,2026-04-09 05:31:51,Kristina,51,BR,Для путешествий,Intermediate,45,1
e5bf45c2-af56-42e0-887a-23c9ba6ac54e,2026-05-20 08:50:51,Tara,45,ES,Для учебы,Advanced,90,0
7cc38f60-3089-420b-b6b9-1a950c82f264,2026-05-15 09:09:51,Kevin,48,FR,Для учебы,Intermediate,120,0
842adceb-c490-4efe-abc6-01b77aadf8ec,2026-05-02 19:29:51,Kimberly,54,BR,Для учебы,Elementary,5,0
8e97905c-e3c0-41cc-8ba0-20b261439bd3,2026-03-04 21:25:51,Michael,20,BR,Для учебы,Advanced,5,0
e4cf9a2a-e216-44ca-b3e8-e21f55c7b6b5,2026-03-26 18:05:51,Karen,36,IT,Для путешествий,Elementary,60,1
36392cf2-5d3e-4207-b4c1-0dd0668e8de6,2026-05-27 23:04:51,Jennifer,24,ES,Для путешествий,Advanced,45,0
ec7b18e6-fedd-4a35-ace2-efaaad70dfc3,2026-03-20 13:12:51,Charles,39,ES,Для работы,Beginner,30,0
a689e63a-753f-4c27-a1d1-5a952be3f4b0,2026-04-24 18:18:51,Douglas,33,FR,Для работы,Elementary,45,0
c998bffb-75cb-4e83-8bee-3699344b1aef,2026-03-31 22:06:51,Linda,24,RU,Для работы,Advanced,30,1
c5f0395e-7607-4739-a36d-1a09f6df0e42,2026-04-23 12:39:51,Carlos,30,RU,Хобби,Beginner,20,0
979aa64c-5acb-456a-898b-bf01f98e6dff,2026-05-02 00:36:51,Nancy,45,DE,Для путешествий,Beginner,30,1
e5af0f50-a7ca-471d-9d36-d551d74e608a,2026-04-05 09:29:51,Cheryl,41,IT,Для учебы,Intermediate,5,0
7a433b1c-2ac7-45ea-8916-03610448da16,2026-04-11 08:29:51,Tiffany,49,IT,Для учебы,Elementary,120,1
a55d5943-d3bb-41e9-8f11-3f1bdeeec926,2026-03-04 16:52:51,Carrie,40,IT,Для учебы,Elementary,90,1
9464194a-2b71-4208-8058-a6bd75ff4512,2026-05-10 04:29:51,Rachel,53,BR,Для путешествий,Intermediate,10,0
84203c2c-d68c-411c-8621-163b97bc3ac5,2026-05-28 23:40:51,Claire,34,BR,Для путешествий,Elementary,30,0
3a5d78d7-d579-4325-967e-8f5ccd362ff6,2026-04-27 20:43:51,Mark,28,ES,Для учебы,Intermediate,20,1
0c758c01-3a5c-4a76-aa60-2c2da6bbdd55,2026-04-14 06:05:51,Jason,21,US,Для работы,Beginner,45,0
247d7f22-c821-41d7-b44e-a54f0a7e5c60,2026-04-14 03:53:51,Michael,28,BR,Для учебы,Advanced,30,0
47aec96d-1a73-41c0-8faa-0999e223824e,2026-05-01 13:58:51,Lisa,49,DE,Для путешествий,Elementary,30,0
eb093227-b549-4587-b65c-6551f0d2b503,2026-04-07 11:51:51,Michelle,21,IT,Для учебы,Intermediate,30,0
40e58a73-8258-48a9-818f-c4da527169ca,2026-04-02 18:27:51,Mark,35,RU,Для работы,Intermediate,120,0
1d6e4051-0cb1-400d-9999-737b7161aebb,2026-05-17 18:15:51,Whitney,50,RU,Для работы,Beginner,45,1
3134b116-b1ba-4538-9e1c-63845a44d054,2026-04-30 18:58:51,Jennifer,42,US,Для работы,Intermediate,5,0
c165991b-fa8e-4056-9087-ede0b01476cc,2026-05-23 04:04:51,James,34,US,Хобби,Elementary,20,0
305c1ecd-439a-4a02-92a6-8e300e02337e,2026-04-30 08:46:51,Tamara,38,DE,Для учебы,Intermediate,20,0
2f34ac2e-9cee-4c34-8793-84e8faae3212,2026-04-18 02:53:51,Ricardo,43,FR,Для работы,Beginner,120,0
ede6f88a-fb72-4c96-a74d-262890947ee5,2026-05-13 01:09:51,Alexa,16,US,Для путешествий,Advanced,5,0
a0093ab5-d1e9-48d6-9f4c-ca8e03ff093b,2026-04-05 01:22:51,Brenda,26,RU,Хобби,Beginner,60,0
54e8fcc3-ad98-4ecb-b60a-459ab02c6ea3,2026-05-24 13:39:51,Ashley,31,IT,Для работы,Beginner,30,0
bc0c1e77-c0e3-4e84-acb6-7b15c9c4b7a4,2026-05-05 00:56:51,Mark,30,ES,Для работы,Elementary,60,0
90a16b05-45cf-4d6b-a1be-44b5c765d45e,2026-03-18 21:39:51,Kyle,20,IT,Для учебы,Elementary,20,0
69f1f934-591c-43c8-b3f5-a6aebc800f93,2026-05-02 06:11:51,Aaron,40,IT,Для учебы,Elementary,10,0
c78aca93-7974-4afd-a813-daefeadf83a1,2026-04-25 10:19:51,Cynthia,46,US,Хобби,Intermediate,30,0
41b33414-a04c-4879-8e7b-b2ccb76439f7,2026-05-30 07:36:51,Shannon,46,BR,Для учебы,Intermediate,60,0
afbb2eae-0794-4c97-a767-abfa6639b474,2026-03-31 01:46:51,Jason,52,IT,Для работы,Elementary,10,1
f8563400-fb0d-4b6a-84a1-34cf2a06b68e,2026-05-15 09:10:51,Micheal,33,US,Для учебы,Elementary,30,0
e737cb1a-0f0d-4041-bc0f-42ceb827a2fc,2026-03-18 07:14:51,William,26,DE,Хобби,Beginner,20,1
3ce1c290-d7a5-45d3-89fb-ae9308a8c22a,2026-03-12 00:35:51,Craig,18,ES,Для путешествий,Advanced,60,1
4a69d357-7db0-4f59-ab0a-8378787b5e8c,2026-04-12 06:45:51,Matthew,25,BR,Хобби,Beginner,120,0
760b5798-6fe9-4240-ae7c-2e182ea4a028,2026-04-25 07:24:51,Rebecca,34,BR,Для работы,Intermediate,120,0
daccba7a-637b-409b-9b0b-f31896ce7696,2026-04-24 21:12:51,Emily,22,ES,Для путешествий,Beginner,60,0
7c04f7d8-32c7-454c-8a82-b67a60fc6dc8,2026-05-10 01:11:51,Candice,54,RU,Хобби,Elementary,30,0
8b51f493-d579-4e7c-bcff-1f759079122f,2026-04-04 16:15:51,Sara,37,ES,Для работы,Elementary,20,0
cd28bd57-98e7-4b10-b0dc-4822e163cc09,2026-05-12 13:31:51,Michael,18,DE,Хобби,Intermediate,30,0
bc6f6b72-80b8-410f-8a4b-3309687d35b7,2026-04-28 18:19:51,David,27,FR,Для путешествий,Advanced,120,0
b965d236-4918-4973-8d2c-27a5e323aa6e,2026-05-07 18:52:51,Brian,21,RU,Для учебы,Elementary,60,0
5047e37f-141d-42bd-8110-80de673c4598,2026-05-05 09:07:51,David,35,FR,Для работы,Advanced,5,0
f12530e8-2592-4e50-a4a1-4523adea1c84,2026-04-05 04:35:51,Brandy,38,RU,Для учебы,Advanced,5,0
403b01a4-5e8a-4877-8339-93f9270d7477,2026-03-08 16:54:51,Christine,35,BR,Для учебы,Intermediate,30,0
e28edcee-1c4a-4807-b00b-b637337f9d0e,2026-03-21 10:35:51,Crystal,53,DE,Для путешествий,Elementary,5,0
efd561ae-ec1f-471f-bc24-2b1007ce4fba,2026-05-26 23:10:51,Samantha,19,DE,Для работы,Elementary,20,0
f225bb5f-a4cc-4ac2-beb8-a8f383386008,2026-03-29 07:09:51,Jennifer,48,RU,Для путешествий,Beginner,5,0
faceb5d2-0890-4efd-a879-20d43ab1f057,2026-04-20 08:33:51,Joshua,37,IT,Для путешествий,Beginner,30,0
eff5a271-5698-4a65-89fb-5b5fca44c0f6,2026-05-03 10:37:51,Richard,40,IT,Для учебы,Advanced,15,0
7ae47e7b-f656-4d49-84fc-9c24820e903f,2026-05-22 16:57:51,Bryan,23,FR,Для путешествий,Intermediate,10,0
1b1d2010-f08d-43c5-b4de-556baff012f8,2026-05-17 05:05:51,William,54,BR,Для работы,Advanced,15,0
ca5a201d-8c69-46f6-8be9-692914ac5938,2026-04-03 07:06:51,Teresa,45,RU,Для работы,Beginner,60,1
d0c1f486-7269-41f1-bfaa-e8a6d20eee1a,2026-04-18 19:58:51,Joseph,54,US,Для работы,Elementary,120,0
0932c708-0bfe-48aa-83d4-b959cfc5d88b,2026-05-12 17:32:51,Sarah,20,BR,Для работы,Advanced,10,1
4ddca9e9-63a5-4da0-8292-5862a56c08cb,2026-03-17 13:12:51,Austin,28,DE,Для учебы,Elementary,20,0
db926631-24df-45c7-870a-1f4fb4947de0,2026-05-05 19:17:51,Danielle,38,IT,Хобби,Intermediate,60,0
ca5723e3-120a-4277-911f-585bbf45da45,2026-05-03 16:48:51,David,36,DE,Для работы,Advanced,30,0
05e4203e-6e3b-463d-9f22-9eaa9ae6dc1f,2026-03-15 11:58:51,Donald,47,US,Для работы,Advanced,90,0
71a311ee-22ed-4c6a-975e-4cc45c0809b0,2026-03-05 23:37:51,Cynthia,50,RU,Хобби,Intermediate,10,0
86344dff-6194-434d-8c93-72371a08c1cd,2026-03-27 00:54:51,Anthony,50,ES,Для учебы,Elementary,15,0
8aab8031-1b14-494b-99bb-ebcd0ffa8af8,2026-05-17 15:50:51,Diana,26,BR,Для работы,Intermediate,15,1
18cfc4a8-80b2-4827-850f-ef03be78de1b,2026-04-13 22:20:51,Walter,39,US,Для учебы,Elementary,45,1
6a71cca2-360d-4a36-ad6f-bc25f5139359,2026-03-28 20:15:51,Karen,24,FR,Для путешествий,Beginner,45,1
b8c5cc47-7db5-4331-9970-c26202a5e149,2026-03-26 21:42:51,John,28,ES,Хобби,Elementary,15,0
73b0b9b0-65cc-4f47-95a0-396471b8e850,2026-04-25 04:13:51,Michael,22,RU,Для работы,Intermediate,90,0
b82c9d65-fb08-4b15-adec-6b28e0a6cb59,2026-03-27 09:21:51,Barry,43,IT,Для путешествий,Elementary,120,0
026761e3-a440-4c7d-8e25-8c3709f5d0cb,2026-03-15 23:47:51,Edwin,19,US,Для учебы,Intermediate,20,0
b7c3dd0f-9651-416d-9c9c-69024bed8c1f,2026-04-19 13:45:51,Jessica,27,ES,Для учебы,Beginner,5,0
e986338a-2712-4325-a9d9-31ee53df7d51,2026-05-04 21:35:51,Valerie,30,FR,Для учебы,Advanced,90,0
d7f50e50-7793-4057-8434-ba2bda00c6c0,2026-03-11 10:33:51,Angie,30,DE,Для путешествий,Advanced,30,0
c2011563-1dc0-45c5-985f-cd9bc690d8b4,2026-03-19 09:25:51,Robert,42,US,Для работы,Intermediate,120,0
38597c00-f88a-4641-94e6-cdea6180c40b,2026-04-07 05:37:51,Melissa,22,US,Хобби,Elementary,5,1
5549d640-afd9-4ef0-a491-16ff750cae73,2026-05-30 21:12:51,Hayley,40,DE,Для путешествий,Intermediate,45,0
a8eec8d3-7f2a-4b07-8535-8cf58e798a20,2026-05-04 11:12:51,Sarah,51,FR,Для путешествий,Intermediate,15,0
508a0ad9-0e40-411b-bb25-39a98e2b0a84,2026-04-26 17:37:51,Craig,45,RU,Хобби,Advanced,10,1
ca72ea4e-2ee6-4e06-bdd8-ce3032a81381,2026-03-06 02:13:51,Jennifer,18,IT,Для работы,Beginner,90,0
9765bd65-47e1-42f8-920f-79ef2ddc0bd1,2026-03-10 08:03:51,Gordon,31,IT,Для путешествий,Intermediate,30,0
4fb7cec0-419a-4401-83b0-9e8523348c7b,2026-04-29 12:04:51,Sabrina,47,ES,Для работы,Intermediate,120,0
a6210f8c-ada3-4b42-8e2b-5e4afc9b146c,2026-03-19 21:44:51,Melanie,39,BR,Для работы,Intermediate,45,0
b01eecc6-6ac4-44ac-b81d-b57fff62870e,2026-05-01 01:01:51,William,54,FR,Для работы,Beginner,60,1
690702d8-705a-46cb-aff8-dbd2811d8050,2026-03-08 15:55:51,Tracie,19,RU,Для учебы,Beginner,20,0
dcbaa194-f06b-4aa9-aae2-0d3c1b91b97f,2026-05-23 10:16:51,Donna,30,BR,Для учебы,Intermediate,10,0
be95daab-9af3-44c0-adba-f0b48a172a97,2026-05-22 02:13:51,Mary,19,IT,Для путешествий,Advanced,60,0
c87d92a3-14cc-43e8-abc9-fb60ab2ecdaa,2026-03-25 15:26:51,Joshua,39,BR,Для работы,Elementary,30,0
a59d5df4-5f3c-44bf-b435-764f3a65fcb1,2026-05-03 07:16:51,Crystal,32,DE,Для работы,Elementary,90,0
5ed6dbe6-d1c3-4ae6-b2d9-cdc9a5c1a457,2026-04-07 18:23:51,Arthur,27,FR,Хобби,Beginner,15,0
fb5d1730-03c8-4869-be22-3f80698e04a4,2026-04-22 01:20:51,Timothy,34,FR,Для работы,Beginner,45,1
5aa966e0-4fee-441e-abdd-85e7db6b34ee,2026-03-11 00:42:51,Monica,53,DE,Для работы,Elementary,20,1
e69aa4ca-c02c-405d-86f3-861673c80cfb,2026-05-31 00:12:51,Anthony,36,FR,Для работы,Elementary,20,0
a8946ba7-dd0a-4460-8f5b-3c960a78a34e,2026-04-02 04:39:51,Philip,26,IT,Хобби,Beginner,45,0
5393a157-93fd-4614-9949-74d889eb7c9d,2026-04-28 20:41:51,Samantha,29,US,Хобби,Beginner,45,0
dccd68ed-4616-4b1d-9273-05f809dd11ff,2026-03-18 03:53:51,Amber,47,US,Для учебы,Beginner,20,1
52757768-85fe-4d93-b1ba-d9799ec6dba8,2026-05-08 12:31:51,Luis,40,US,Для путешествий,Beginner,30,0
fe8a2cbf-08f2-492e-ba6c-42c4936d24f0,2026-04-05 05:43:51,Wendy,52,IT,Для работы,Beginner,20,0
